"date1","partner_id","avg_duration_seconds","median_duration_seconds","amount_of_exchange","our_volume_sum","median_volume","avg_volume_per_exchange","prev_valume","volume_growth_pct"
2021-12-24,110,24917.41,151.0,86,207.09554,0.24618752300739288,2.4080930232558140,222.82613,-7.06
2021-12-24,112,195.00,195.0,2,18.08307,9.041535377502441,9.0415500000000000,30.560902,-40.83
2021-12-24,116,225.50,225.5,2,1.0905653,0.5452826470136642,0.54528500000000000000,2.632914,-58.58
2021-12-24,121,329.50,329.5,2,8.950668,4.475334286689758,4.4753350000000000,4.3923206,103.78
2021-12-24,122,147.50,147.5,2,3.4763012,1.7381506562232971,1.7381500000000000,,
2021-12-24,123,145.00,145.0,1,4.3623705,4.362370491027832,4.3623700000000000,4.660924,-6.41
2021-12-24,125,166.22,125.0,9,19.975163,1.560264229774475,2.2194666666666667,0.44693094,4369.41
2021-12-24,126,193.00,193.0,2,7.6555166,3.8277584314346313,3.8277600000000000,0.2950578,2494.58
2021-12-24,127,229.25,209.5,4,7.76187,1.4860714077949524,1.9404675000000000,12.752815,-39.14
2021-12-24,132,118.00,118.0,1,0.16166197,0.16166196763515472,0.16166200000000000000,0.48239616,-66.49
2021-12-24,134,148.00,148.0,1,3.1527283,3.152728319168091,3.1527300000000000,6.975627,-54.80
2021-12-24,137,199.00,199.0,1,0.26404563,0.2640456259250641,0.26404600000000000000,0.11929524,121.34
2021-12-24,138,217.03,166.0,37,40.780605,0.7552061676979065,1.1021783783783784,135.23398,-69.84
2021-12-24,141,310.33,211.0,6,75.11479,2.977042078971863,12.5191333333333333,91.88833,-18.25
2021-12-24,143,157.00,157.0,2,1.6590086,0.8295042961835861,0.82950500000000000000,2.2142322,-25.08
2021-12-24,145,319.56,211.0,27,15.991971,0.13997861742973328,0.59229629629629629630,27.705206,-42.28
2021-12-24,152,122.67,124.0,3,1.6191744,0.32287484407424927,0.53972333333333333333,17.456955,-90.72
2021-12-24,156,212.50,212.5,2,5.1711655,2.5855827033519745,2.5855850000000000,0.49819985,937.97
2021-12-24,159,169.00,169.0,1,0.6866797,0.6866797208786011,0.68668000000000000000,23.280176,-97.05
2021-12-24,162,101.57,107.0,7,1.5655123,0.14577847719192505,0.22364428571428571429,14.435246,-89.15
2021-12-24,166,358.00,358.0,1,15.035765,15.035764694213867,15.0358000000000000,9.321969,61.29
2021-12-24,167,148.00,148.0,1,0.036231086,0.036231085658073425,0.03623110000000000000,,
2021-12-24,168,130.00,137.0,9,16.12624,0.24603064358234406,1.7918000000000000,15.355786,5.02
2021-12-24,178,394.33,291.0,3,0.33349937,0.05576512590050697,0.11116633333333333333,,
2021-12-24,181,150.73,131.5,22,46.035107,0.24659564346075058,2.0925045454545455,8.708992,428.59
2021-12-24,182,139.33,139.0,3,0.8429984,0.30843397974967957,0.28099933333333333333,0.56043386,50.42
2021-12-24,191,148.00,148.0,1,4.6125,4.612500190734863,4.6125000000000000,1.8092605,154.94
2021-12-24,192,2125.00,2125.0,1,0.32057336,0.3205733597278595,0.32057300000000000000,0.119411476,168.46
2021-12-24,193,20166.00,20166.0,1,439.11392,439.1139221191406,439.1140000000000000,1.2452427,35163.30
2021-12-24,196,197.16,143.0,37,151.40547,0.5813086330890656,4.0920270270270270,156.34677,-3.16
2021-12-24,197,854.57,202.0,7,42.18106,6.274844646453857,6.0258714285714286,2.0252702,1982.74
2021-12-24,200,173.33,147.0,3,2.054003,0.30104532837867737,0.68466666666666666667,9.089448,-77.40
2021-12-24,203,126.00,126.0,2,,,,,
2021-12-24,205,136.00,136.0,1,1.1560053,1.1560052633285522,1.15601000000000000000,14.421225,-91.98
2021-12-24,207,223.17,148.5,12,15.927364,0.42089682817459106,1.3272833333333333,13.488134,18.08
2021-12-24,210,172.33,177.0,3,1.8678027,0.3308779299259186,0.62260000000000000000,8.050351,-76.80
2021-12-24,212,248.00,248.0,2,0.35548246,0.17774122208356857,0.17774100000000000000,0.17580934,102.20
2021-12-24,216,241.63,245.0,321,577.5677,0.5943933427333832,1.7992772585669782,336.29205,71.75
2021-12-24,219,135.00,135.0,1,1.514046,1.5140459537506104,1.51405000000000000000,0.6096023,148.37
2021-12-24,226,195.00,195.0,1,0.82140905,0.8214090466499329,0.82140900000000000000,0.31349686,162.02
2021-12-24,229,132.00,132.0,1,0.108985655,0.10898565500974655,0.10898600000000000000,,
2021-12-25,1,754.25,164.0,114,500.20908,0.5351094305515289,4.3877982456140351,594.3923,-15.85
2021-12-25,2,425.07,165.0,2425,12926.161,0.3458004891872406,5.3303917525773196,10362.808,24.74
2021-12-25,3,2044.99,177.0,161,274.2256,0.3054366111755371,1.7032670807453416,473.5875,-42.10
2021-12-25,5,286.00,286.0,1,0.29337016,0.29337015748023987,0.29337000000000000000,0.2962117,-0.96
2021-12-25,6,294.15,161.5,152,376.4237,0.32759764790534973,2.4764736842105263,551.56744,-31.75
2021-12-25,8,308.58,186.0,45,135.28899,0.19044309854507446,3.0064222222222222,55.997066,141.60
2021-12-25,9,314.03,176.0,35,459.94232,0.6018559336662292,13.1412000000000000,535.7085,-14.14
2021-12-25,11,24547.89,131.0,11,29.707067,1.3376250267028809,2.7006454545454545,182.53065,-83.72
2021-12-25,12,200.54,172.5,52,127.20366,0.28558486700057983,2.4462307692307692,26.69487,376.51
2021-12-25,14,355.75,232.0,197,601.06067,0.6439049243927002,3.0510710659898477,511.59558,17.49
2021-12-25,16,355.70,207.0,27,167.85684,1.234257698059082,6.2169259259259259,99.29699,69.05
2021-12-25,18,299.00,258.0,5,23.369999,5.073750019073486,4.6740000000000000,3.075,660.00
2021-12-25,22,175.00,175.0,1,0.3241872,0.32418718934059143,0.32418700000000000000,1.6508532,-80.36
2021-12-25,23,202.85,133.0,33,118.13677,0.23174576461315155,3.5799090909090909,115.15165,2.59
2021-12-25,24,264.00,264.0,1,0.76946837,0.769468367099762,0.76946800000000000000,1.8390456,-58.16
2021-12-25,25,149.38,139.0,29,28.56175,0.3267437517642975,0.98488965517241379310,29.19611,-2.17
2021-12-25,27,685.17,431.5,12,200.18321,10.720979452133179,16.6819166666666667,439.26892,-54.43
2021-12-25,29,111.00,111.0,1,8.545424,8.545424461364746,8.5454200000000000,15.191219,-43.75
2021-12-25,33,247.20,177.0,84,261.0024,0.5005480349063873,3.1071666666666667,227.76988,14.59
2021-12-25,35,214.66,141.0,32,53.16146,0.2081022933125496,1.6612968750000000,71.47228,-25.62
2021-12-25,37,5647.42,3286.5,790,305.30164,0.014803421683609486,0.38645822784810126582,570.69763,-46.50
2021-12-25,39,194.60,194.0,5,6.3109274,0.48099613189697266,1.2621860000000000,0.49159175,1183.77
2021-12-25,41,147.50,147.5,2,3.8434856,1.9217428267002106,1.9217450000000000,3.067374,25.30
2021-12-25,45,177.50,177.5,2,1.0397654,0.5198826566338539,0.51988500000000000000,4.3681746,-76.20
2021-12-25,47,287.03,150.5,30,65.802704,0.38933487236499786,2.1934233333333333,123.59372,-46.76
2021-12-25,50,201.86,175.5,14,14.141764,0.3900337368249893,1.01012857142857142857,121.57724,-88.37
2021-12-25,52,433.89,158.5,38,258.39514,1.227096438407898,6.7998684210526316,169.30765,52.62
2021-12-25,53,165.00,152.0,3,0.29493642,0.1474682167172432,0.09831200000000000000,1.9804065,-85.11
2021-12-25,55,135.00,135.0,2,0.13117334,0.06558667309582233,0.06558650000000000000,0.138375,-5.20
2021-12-25,56,608.68,164.5,1104,5703.4146,0.7252859473228455,5.1661322463768116,7051.0483,-19.11
2021-12-25,57,207.50,190.5,6,6.316335,0.6713309586048126,1.05272333333333333333,60.755928,-89.60
2021-12-25,59,903.00,175.0,6,67.14774,0.2907026410102844,11.1912833333333333,3.920616,1612.68
2021-12-25,62,271.00,271.0,2,0.9929065,0.49645324796438217,0.49645350000000000000,2.056781,-51.73
2021-12-25,66,173.00,173.0,2,10.204809,5.102404534816742,5.1024000000000000,,
2021-12-25,67,272.00,272.0,2,18.644556,9.322277911007404,9.3223000000000000,9.933787,87.69
2021-12-25,69,158.50,152.0,8,34.288216,0.30551524460315704,4.2860250000000000,26.007463,31.84
2021-12-25,71,310.73,142.0,11,141.83891,0.9754242300987244,12.8944545454545455,138.55464,2.37
2021-12-25,73,7794.50,2329.0,4,1274.6665,393.4131317138672,318.6675000000000000,38.14151,3241.94
2021-12-25,74,137.00,137.0,1,1.7270026,1.7270026206970215,1.72700000000000000000,5.9420834,-70.94
2021-12-25,76,156.00,156.0,2,0.369,0.36899998784065247,0.18450000000000000000,,
2021-12-25,79,1054.00,1054.0,1,142.45204,142.45204162597656,142.4520000000000000,0.25414807,55950.80
2021-12-25,83,149.00,149.0,1,0.3380994,0.3380993902683258,0.33809900000000000000,0.21894601,54.42
2021-12-25,86,224.95,231.0,22,45.47593,0.38935716450214386,2.0670863636363636,11.5118065,295.04
2021-12-25,89,636.00,361.0,25,41.337105,0.6335533857345581,1.6534840000000000,44.928734,-7.99
2021-12-25,91,102.17,103.5,6,2.3590934,0.2689095735549927,0.39318166666666666667,1.9169028,23.07
2021-12-25,92,118.00,118.0,2,28.104916,14.052457675337791,14.0524500000000000,1.5375,1727.96
2021-12-25,96,118.00,118.0,1,,,,1.30047,
2021-12-25,98,692.50,692.5,2,0.2295148,0.11475739814341068,0.11475750000000000000,2.368773,-90.31
2021-12-25,99,88.00,88.0,1,0.6759296,0.675929605960846,0.67593000000000000000,0.26661786,153.52
2021-12-25,100,141.00,141.0,1,1.5533258,1.5533257722854614,1.55333000000000000000,2.9383998,-47.14
2021-12-25,101,248.40,142.0,10,983.7739,136.54342651367188,98.3774000000000000,221.68604,343.77
2021-12-25,103,167.00,167.0,1,0.52087706,0.5208770632743835,0.52087700000000000000,0.73787016,-29.41
2021-12-25,106,176.00,176.0,1,0.1813372,0.18133719265460968,0.18133700000000000000,12.755604,-98.58
2021-12-25,108,189.21,172.0,19,282.9194,4.2419753074646,14.8904736842105263,114.21412,147.71
2021-12-25,109,274.00,274.0,2,529.70197,264.85098218917847,264.8510000000000000,3.009021,17503.80
2021-12-25,110,210.38,142.5,50,161.67378,0.42434999346733093,3.2334800000000000,207.09554,-21.93
2021-12-25,112,174.00,174.0,1,5.8738465,5.873846530914307,5.8738500000000000,18.08307,-67.52
2021-12-25,116,187.33,180.0,3,0.4031508,0.16534271836280823,0.13438366666666666667,1.0905653,-63.03
2021-12-25,119,260.00,260.0,1,10.279746,10.279746055603027,10.2797000000000000,3.3061867,210.93
2021-12-25,120,177.00,177.0,2,8.07859,4.039295434951782,4.0392950000000000,6.2674694,28.90
2021-12-25,123,154.00,154.0,1,1.5042777,1.5042777061462402,1.50428000000000000000,4.3623705,-65.52
2021-12-25,124,115.00,115.0,1,2.01091,2.0109100341796875,2.0109100000000000,19.788307,-89.84
2021-12-25,125,168.57,154.0,7,10.78676,1.4981015920639038,1.5409714285714286,19.975163,-46.00
2021-12-25,126,145.00,145.0,2,5.4526854,2.726342558860779,2.7263450000000000,7.6555166,-28.77
2021-12-25,127,116.40,113.0,5,8.700548,1.779814600944519,1.7401100000000000,7.76187,12.09
2021-12-25,128,411.50,411.5,2,0.6907222,0.3453611098229885,0.34536100000000000000,2.5348902,-72.75
2021-12-25,129,155.00,155.0,1,0.3056196,0.30561959743499756,0.30562000000000000000,0.3209205,-4.77
2021-12-25,132,123.00,123.0,1,0.46825945,0.46825945377349854,0.46825900000000000000,0.16166197,189.65
2021-12-25,133,254.00,254.0,1,0.30137536,0.3013753592967987,0.30137500000000000000,0.31382465,-3.97
2021-12-25,136,129.00,129.0,1,0.3406979,0.34069791436195374,0.34069800000000000000,0.16888398,101.74
2021-12-25,138,281.33,153.0,15,6.120766,0.2305542677640915,0.40805133333333333333,40.780605,-84.99
2021-12-25,145,192.91,186.0,32,24.642859,0.22675204277038574,0.77009062500000000000,15.991971,54.10
2021-12-25,146,200.00,200.0,1,0.041024316,0.04102431610226631,0.04102430000000000000,0.45179826,-90.92
2021-12-25,148,1256.00,1256.0,1,11.624676,11.624675750732422,11.6247000000000000,0.10524044,10945.80
2021-12-25,155,192.00,178.0,4,118.02052,23.939105987548828,29.5052500000000000,50.20185,135.09
2021-12-25,156,106.00,106.0,1,0.23768581,0.23768581449985504,0.23768600000000000000,5.1711655,-95.40
2021-12-25,158,2324.50,2324.5,2,7.518722,3.75936096906662,3.7593600000000000,2.6355,185.29
2021-12-25,162,123.00,123.0,1,0.273176,0.27317601442337036,0.27317600000000000000,1.5655123,-82.55
2021-12-25,168,122.69,127.0,13,18.328669,0.4884534776210785,1.4099000000000000,16.12624,13.66
2021-12-25,171,768.00,768.0,1,0.1155999,0.11559990048408508,0.11560000000000000000,,
2021-12-25,173,195.00,195.0,1,0.90589243,0.9058924317359924,0.90589200000000000000,1.2073545,-24.97
2021-12-25,180,179.00,179.0,2,8.166632,4.08331561088562,4.0833150000000000,5.6303244,45.05
2021-12-25,181,250.43,149.0,7,11.626598,0.9990172982215881,1.6609428571428571,46.035107,-74.74
2021-12-25,182,144.00,136.0,3,2.0220084,0.44659677147865295,0.67400333333333333333,0.8429984,139.86
2021-12-25,192,114.00,114.0,1,0.6137823,0.6137822866439819,0.61378200000000000000,0.32057336,91.46
2021-12-25,196,117.80,112.0,5,4.763516,0.8224082589149475,0.95270400000000000000,151.40547,-96.85
2021-12-25,198,297.00,297.0,1,0.24628887,0.24628886580467224,0.24628900000000000000,,
2021-12-25,199,303.00,303.0,1,3.2987573,3.298757314682007,3.2987600000000000,3.349509,-1.52
2021-12-25,200,286.00,286.0,1,4.672652,4.672651767730713,4.6726500000000000,2.054003,127.49
2021-12-25,203,116.00,116.0,1,,,,,
2021-12-25,207,122.00,100.0,5,72.644905,11.309764862060547,14.5289800000000000,15.927364,356.10
2021-12-25,210,104.50,104.5,2,3.2119055,1.6059527397155762,1.6059550000000000,1.8678027,71.96
2021-12-25,211,183.00,183.0,1,1.5375,1.537500023841858,1.53750000000000000000,1.276125,20.48
2021-12-25,212,257.00,257.0,1,0.17556602,0.17556601762771606,0.17556600000000000000,0.35548246,-50.61
2021-12-25,216,254.82,256.0,420,594.6092,0.47488608956336975,1.4157357142857143,577.5677,2.95
2021-12-25,221,155.00,155.0,1,3.0580182,3.058018207550049,3.0580200000000000,7.074666,-56.78
2021-12-25,233,264.00,264.0,1,0.18016425,0.18016424775123596,0.18016400000000000000,,
2021-12-26,1,252.23,164.0,179,952.69727,0.8153104782104492,5.3223296089385475,500.20908,90.46
2021-12-26,2,272.02,157.0,2432,5303.1997,0.3112916797399521,2.1805921052631579,12926.161,-58.97
2021-12-26,3,1272.61,173.5,160,456.9897,0.47300688922405243,2.8561875000000000,274.2256,66.65
2021-12-26,6,293.30,151.0,113,117.85318,0.2998124957084656,1.0429469026548673,376.4237,-68.69
2021-12-26,8,232.00,139.0,38,122.68027,0.18522831797599792,3.2284210526315789,135.28899,-9.32
2021-12-26,9,179.92,145.0,39,345.7337,0.5374300479888916,8.8649743589743590,459.94232,-24.83
2021-12-26,11,177.75,136.5,16,103.68522,1.5713388323783875,6.4803125000000000,29.707067,249.03
2021-12-26,12,229.15,206.0,40,40.015186,0.293506383895874,1.00038000000000000000,127.20366,-68.54
2021-12-26,14,207.74,223.0,292,476.11072,0.5634822249412537,1.6305171232876712,601.06067,-20.79
2021-12-26,16,1666.29,197.0,21,14.146566,0.3068850040435791,0.67364761904761904762,167.85684,-91.57
2021-12-26,19,109.00,109.0,1,0.6114881,0.6114881038665771,0.61148800000000000000,3.0195594,-79.75
2021-12-26,23,223.92,135.0,26,27.303831,0.2944500595331192,1.0501461538461538,118.13677,-76.89
2021-12-26,25,134.71,121.0,31,19.328335,0.16696606576442719,0.62349354838709677419,28.56175,-32.33
2021-12-26,27,372.47,210.0,15,198.5355,7.1103596687316895,13.2357333333333333,200.18321,-0.82
2021-12-26,33,277.97,164.0,95,542.62054,0.7609551548957825,5.7118000000000000,261.0024,107.90
2021-12-26,35,466.48,137.0,21,15.472032,0.12465668469667435,0.73676190476190476190,53.16146,-70.90
2021-12-26,37,949.01,166.0,693,638.8751,0.07401131093502045,0.92189754689754689755,305.30164,109.26
2021-12-26,39,201.50,201.5,2,0.70557106,0.35278552025556564,0.35278550000000000000,6.3109274,-88.82
2021-12-26,41,161.00,161.0,2,60.43514,30.21756899356842,30.2175500000000000,3.8434856,1472.40
2021-12-26,45,281.00,281.0,1,0.98530686,0.9853068590164185,0.98530700000000000000,1.0397654,-5.24
2021-12-26,47,257.70,165.0,43,34.73507,0.10526800900697708,0.80779302325581395349,65.802704,-47.21
2021-12-26,50,190.20,167.5,10,12.7001,0.9749936163425446,1.2700100000000000,14.141764,-10.19
2021-12-26,52,599.40,160.0,35,213.2225,0.840668797492981,6.0920857142857143,258.39514,-17.48
2021-12-26,53,199.75,188.5,4,2.9463518,0.29893432930111885,0.73658750000000000000,0.29493642,898.98
2021-12-26,56,324.97,155.0,1351,8108.497,0.7604144215583801,6.0018504811250925,5703.4146,42.17
2021-12-26,57,179.11,130.0,9,5.244457,0.42658376693725586,0.58271777777777777778,6.316335,-16.97
2021-12-26,59,143.44,131.0,9,27.146053,2.8256866931915283,3.0162333333333333,67.14774,-59.57
2021-12-26,62,238.50,238.5,2,0.37133837,0.1856691837310791,0.18566900000000000000,0.9929065,-62.60
2021-12-26,63,175.50,175.5,2,0.58895016,0.29447508603334427,0.29447500000000000000,0.73022705,-19.35
2021-12-26,64,182.33,215.0,3,5.509836,0.27479150891304016,1.8366133333333333,2.9495592,86.80
2021-12-26,65,174.00,174.0,1,0.4088566,0.408856600522995,0.40885700000000000000,,
2021-12-26,67,84.00,84.0,1,0.028935576,0.028935575857758522,0.02893560000000000000,18.644556,-99.84
2021-12-26,69,171.29,147.0,7,5.7468038,0.8276811242103577,0.82097142857142857143,34.288216,-83.24
2021-12-26,70,100.33,88.0,3,1.8927765,0.6104194521903992,0.63092666666666666667,,
2021-12-26,71,207.95,132.0,21,111.35911,0.2420230209827423,5.3028095238095238,141.83891,-21.49
2021-12-26,73,197.33,176.0,3,15.661482,2.499993324279785,5.2205000000000000,1274.6665,-98.77
2021-12-26,74,142.00,142.0,1,0.3075,0.3075000047683716,0.30750000000000000000,1.7270026,-82.19
2021-12-26,79,121.00,121.0,1,0.113775,0.11377499997615814,0.11377500000000000000,142.45204,-99.92
2021-12-26,81,142.00,142.0,1,0.0618075,0.06180749833583832,0.06180750000000000000,,
2021-12-26,82,201.00,201.0,1,0.615,0.6150000095367432,0.61500000000000000000,0.21525,185.71
2021-12-26,83,276.00,215.0,3,1.5733951,0.30171579122543335,0.52446666666666666667,0.3380994,365.37
2021-12-26,86,176.00,184.0,4,5.925627,1.4109262228012085,1.4814075000000000,45.47593,-86.97
2021-12-26,89,692.18,353.0,39,92.803696,0.24801410734653473,2.3795820512820513,41.337105,124.51
2021-12-26,91,88.86,87.0,7,1.7665573,0.24453891813755035,0.25236571428571428571,2.3590934,-25.12
2021-12-26,92,111.83,110.5,6,14.440768,0.1537500023841858,2.4068000000000000,28.104916,-48.62
2021-12-26,98,221.00,221.0,1,0.08680644,0.08680643886327744,0.08680640000000000000,0.2295148,-62.18
2021-12-26,100,167.00,167.0,1,0.7672766,0.7672765851020813,0.76727700000000000000,1.5533258,-50.60
2021-12-26,101,773.36,135.0,22,2840.345,141.64764404296875,129.1063636363636364,983.7739,188.72
2021-12-26,106,185.67,133.0,3,3.2168329,0.15259024500846863,1.07227666666666666667,0.1813372,1673.95
2021-12-26,107,173.00,173.0,1,0.39458936,0.394589364528656,0.39458900000000000000,,
2021-12-26,108,256.26,194.0,31,996.911,8.865662574768066,32.1584193548387097,282.9194,252.37
2021-12-26,110,173.99,153.0,67,158.5392,0.2786661237478256,2.3662537313432836,161.67378,-1.94
2021-12-26,113,251.50,251.5,2,0.8227726,0.41138629615306854,0.41138650000000000000,0.1703872,382.88
2021-12-26,116,941.17,187.0,6,2.0602262,0.05002532713115215,0.34337166666666666667,0.4031508,411.03
2021-12-26,123,185.83,181.0,6,9.059428,1.5102616548538208,1.5099050000000000,1.5042777,502.24
2021-12-26,125,157.00,148.0,3,4.5138597,1.5001864433288574,1.5046200000000000,10.78676,-58.15
2021-12-26,126,120.00,120.0,1,2.411824,2.4118239879608154,2.4118200000000000,5.4526854,-55.77
2021-12-26,127,195.60,199.0,5,7.378667,1.4974358081817627,1.4757340000000000,8.700548,-15.19
2021-12-26,128,215.33,197.0,3,2.0447261,0.7923266291618347,0.68157666666666666667,0.6907222,196.03
2021-12-26,129,189.00,189.0,1,1.3755413,1.37554132938385,1.37554000000000000000,0.3056196,350.08
2021-12-26,133,209.00,209.0,2,0.7675439,0.38377195596694946,0.38377200000000000000,0.30137536,154.68
2021-12-26,138,206.05,160.0,38,47.2888,0.5524706542491913,1.2444421052631579,6.120766,672.60
2021-12-26,143,193.90,227.0,10,7.7157893,0.6772687435150146,0.77157900000000000000,1.6590086,365.08
2021-12-26,144,1066.00,1066.0,2,142.69733,71.34866237640381,71.3485000000000000,,
2021-12-26,145,177.61,167.5,36,10.361855,0.10698147863149643,0.28783055555555555556,24.642859,-57.95
2021-12-26,152,154.50,154.5,2,0.106798284,0.05339914187788963,0.05339900000000000000,1.6191744,-93.40
2021-12-26,156,270.75,100.5,4,0.40802684,0.07895174622535706,0.10200675000000000000,0.23768581,71.67
2021-12-26,162,103.50,103.5,2,0.4323172,0.21615860238671303,0.21615850000000000000,0.273176,58.26
2021-12-26,168,136.17,127.5,6,3.7239642,0.2491876408457756,0.62066000000000000000,18.328669,-79.68
2021-12-26,170,162.50,162.5,2,0.73782563,0.36891281604766846,0.36891300000000000000,,
2021-12-26,173,186.00,178.0,3,2.763352,0.9199866056442261,0.92111666666666666667,0.90589243,205.04
2021-12-26,180,163.00,163.0,2,5.59468,2.797339916229248,2.7973400000000000,8.166632,-31.49
2021-12-26,181,189.00,138.0,17,52.46914,1.247373342514038,3.0864176470588235,11.626598,351.29
2021-12-26,182,799.57,124.0,7,5.591328,0.6227840781211853,0.79876142857142857143,2.0220084,176.52
2021-12-26,183,149.50,149.5,2,3.8340802,1.9170401319861412,1.9170400000000000,0.06874846,5476.97
2021-12-26,186,124.50,117.0,4,4.482415,0.5541180819272995,1.12060500000000000000,5.3573885,-16.33
2021-12-26,192,246.00,246.0,2,2.6964676,1.34823377430439,1.34823500000000000000,0.6137823,339.32
2021-12-26,196,168.86,153.0,14,178.48279,0.6292018890380859,12.7487857142857143,4.763516,3646.87
2021-12-26,197,173.50,173.5,2,1.0181248,0.5090624243021011,0.50906000000000000000,42.18106,-97.59
2021-12-26,202,82.00,82.0,1,0.11515867,0.11515866965055466,0.11515900000000000000,,
2021-12-26,203,108.00,108.0,1,,,,,
2021-12-26,207,156.00,156.0,1,0.35292545,0.35292544960975647,0.35292500000000000000,72.644905,-99.51
2021-12-26,209,102.00,102.0,1,0.06580287,0.06580287218093872,0.06580290000000000000,,
2021-12-26,210,145.00,145.0,1,0.06841511,0.06841511279344559,0.06841510000000000000,3.2119055,-97.87
2021-12-26,212,104789.05,104789.053,1,0.60558987,0.6055898666381836,0.60559000000000000000,0.17556602,244.94
2021-12-26,216,238.99,244.0,535,714.77594,0.4964834153652191,1.3360299065420561,594.6092,20.21
2021-12-26,219,79.00,79.0,1,0.30671695,0.3067169487476349,0.30671700000000000000,1.514046,-79.74
2021-12-26,220,272.00,272.0,1,1.23,1.2300000190734863,1.23000000000000000000,,
2021-12-26,226,273.00,273.0,1,0.22283445,0.22283445298671722,0.22283400000000000000,0.82140905,-72.87
2021-12-26,236,124.00,124.0,1,0.09025125,0.09025125205516815,0.09025130000000000000,,
2021-12-27,1,341.17,159.0,256,851.4893,0.5041974484920502,3.3261289062500000,952.69727,-10.62
2021-12-27,2,395.38,159.0,3170,16870.643,0.34423547983169556,5.3219558359621451,5303.1997,218.12
2021-12-27,3,673.69,166.0,200,387.6782,0.366279736161232,1.9383900000000000,456.9897,-15.17
2021-12-27,6,442.17,149.0,88,250.17174,0.539357602596283,2.8428636363636364,117.85318,112.27
2021-12-27,8,601.55,170.0,31,27.74646,0.3306240141391754,0.89504838709677419355,122.68027,-77.38
2021-12-27,9,233.84,134.0,45,134.36156,0.3321864902973175,2.9858222222222222,345.7337,-61.14
2021-12-27,10,117.00,117.0,1,0.24234994,0.24234993755817413,0.24235000000000000000,,
2021-12-27,11,215.77,174.0,13,376.04666,0.8639776110649109,28.9266923076923077,103.68522,262.68
2021-12-27,12,232.60,201.5,70,82.79021,0.3425549119710922,1.1827171428571429,40.015186,106.90
2021-12-27,14,229.40,216.0,447,1136.168,0.5484469532966614,2.5417673378076063,476.11072,138.64
2021-12-27,16,1667.06,137.5,18,249.5765,1.1938563585281372,13.8653888888888889,14.146566,1664.22
2021-12-27,19,178.00,178.0,1,0.7373143,0.7373142838478088,0.73731400000000000000,0.6114881,20.58
2021-12-27,22,70.00,70.0,1,4.195829,4.195828914642334,4.1958300000000000,0.3241872,1194.26
2021-12-27,23,604.83,151.0,29,47.25526,0.28216198086738586,1.6294931034482759,27.303831,73.07
2021-12-27,25,192.90,122.0,40,19.141567,0.18842104077339172,0.47854000000000000000,19.328335,-0.97
2021-12-27,26,83.00,83.0,1,3.0676644,3.067664384841919,3.0676600000000000,25.728008,-88.08
2021-12-27,27,233.38,230.0,13,143.63542,0.930606484413147,11.0488461538461538,198.5355,-27.65
2021-12-27,31,131.00,131.0,1,0.07840252,0.07840251922607422,0.07840250000000000000,0.17416714,-54.98
2021-12-27,32,135.00,135.0,1,0.7161936,0.7161936163902283,0.71619400000000000000,,
2021-12-27,33,483.58,186.5,110,1348.841,0.5425933003425598,12.2621818181818182,542.62054,148.58
2021-12-27,35,233.08,128.0,38,18.06359,0.10095582157373428,0.47535789473684210526,15.472032,16.75
2021-12-27,37,537.19,157.0,545,533.8712,0.12785741686820984,0.97957981651376146789,638.8751,-16.44
2021-12-27,39,187.00,194.5,4,1.3764806,0.3302420526742935,0.34412000000000000000,0.70557106,95.09
2021-12-27,41,197.00,197.0,1,3.2707236,3.270723581314087,3.2707200000000000,60.43514,-94.59
2021-12-27,42,192.50,192.5,2,0.31326246,0.1566312313079834,0.15663100000000000000,0.24730687,26.67
2021-12-27,45,126.00,126.0,1,0.0699162,0.06991620361804962,0.06991620000000000000,0.98530686,-92.90
2021-12-27,47,220.97,168.0,35,84.47346,0.4750804305076599,2.4135285714285714,34.73507,143.19
2021-12-27,50,781.00,149.0,8,18.88459,0.9387642741203308,2.3605750000000000,12.7001,48.70
2021-12-27,52,173.53,159.0,34,246.52052,2.4947266578674316,7.2506176470588235,213.2225,15.62
2021-12-27,53,174.00,156.5,6,0.65241265,0.11061415076255798,0.10873550000000000000,2.9463518,-77.86
2021-12-27,56,542.69,165.0,1654,12519.87,0.764962375164032,7.5694679564691657,8108.497,54.40
2021-12-27,57,682.20,210.0,40,67.921486,0.9730018675327301,1.6980375000000000,5.244457,1195.11
2021-12-27,59,129.40,125.0,15,18.411762,0.1855716109275818,1.2274533333333333,27.146053,-32.18
2021-12-27,61,136.50,136.5,2,5.1776676,2.588833749294281,2.5888350000000000,,
2021-12-27,62,174.80,146.0,5,0.6243787,0.10537247359752655,0.12487580000000000000,0.37133837,68.14
2021-12-27,63,172.00,172.0,2,13.64114,6.820570230484009,6.8205500000000000,0.58895016,2216.18
2021-12-27,64,109.50,109.5,2,1.571768,0.7858840245753527,0.78588500000000000000,5.509836,-71.47
2021-12-27,69,281.89,143.0,9,110.3708,11.025105476379395,12.2634444444444444,5.7468038,1820.56
2021-12-27,71,251.35,203.0,17,157.9438,0.6779953241348267,9.2908235294117647,111.35911,41.83
2021-12-27,73,149.50,149.0,4,4.0517206,0.3566047139465809,1.01293000000000000000,15.661482,-74.13
2021-12-27,74,231.00,231.0,2,2.3665562,1.1832780838012695,1.18328000000000000000,0.3075,669.61
